x,y
3.745401188473625,14.537597107660405
9.50714306409916,28.169842959316167
7.319939418114051,23.48337009835613
5.986584841970366,15.991324275724132
1.5601864044243652,8.46112223538589
1.5599452033620265,9.61408815142856
0.5808361216819946,9.40787839368802
8.661761457749352,25.617863207826083
6.011150117432088,18.410888087793843
7.080725777960454,21.698300357732062
0.20584494295802447,7.345416592799209
9.699098521619943,29.905248523369227
8.324426408004218,24.751545612476466
2.1233911067827616,11.335012633183617
1.8182496720710062,9.739779278873597
1.8340450985343382,11.522402727401623
3.0424224295953772,11.201949886233738
5.247564316322379,17.46358649761041
4.319450186421157,15.014409159788578
2.9122914019804194,9.35369860868681
6.118528947223795,20.888562922188637
1.3949386065204183,9.009457060660823
2.9214464853521815,12.313843126665377
3.663618432936917,13.689871815592
4.56069984217036,13.57100812132507
7.851759613930136,23.78810838929462
1.9967378215835974,9.306415520905455
5.142344384136116,16.251306421897052
5.924145688620425,19.487792798219044
0.46450412719997725,6.96936203162902
6.075448519014383,23.96099309995702
1.7052412368729153,9.612258717845966
0.6505159298527952,7.1413906060775165
9.488855372533333,28.573246599801
9.656320330745594,25.3032583962659
8.08397348116461,25.156905952013094
3.0461376917337066,12.735804649216318
0.9767211400638387,12.36828707513017
6.842330265121569,21.721103733241677
4.4015249373960135,16.60690702815726
1.2203823484477883,7.9815323317089835
4.951769101112702,15.042066677542692
0.34388521115218396,8.145358656910501
9.093204020787821,29.2368761173431
2.587799816000169,13.051563434086518
6.62522284353982,19.74428219926007
3.1171107608941098,15.598365524107473
5.200680211778108,15.197998403860709
5.4671027934327965,19.841471171182533
1.8485445552552704,14.002272639758132
9.695846277645586,27.258543043852587
7.7513282336111455,23.24572512482232
9.394989415641891,28.68677626928001
8.948273504276488,26.36373245245882
5.978999788110851,16.846172608144865
9.218742350231167,28.183981825189974
0.884925020519195,5.087705123845778
1.959828624191452,10.846756421748994
0.45227288910538066,4.291833754295845
3.2533033076326436,16.233127079116688
3.8867728968948203,13.150425657564575
2.713490317738959,11.139602761936047
8.287375091519294,27.345472163537575
3.567533266935893,11.457104534471823
2.8093450968738076,12.478282611392778
5.426960831582485,21.18168758752107
1.4092422497476265,5.308139155246611
8.021969807540398,25.424192235915605
0.7455064367977082,7.383531680491117
9.868869366005173,31.23581915856755
7.722447692966574,21.83221781066027
1.987156815341724,7.326978812185758
0.05522117123602399,6.1819360593238555
8.154614284548341,25.980505057837227
7.068573438476172,23.172419296882182
7.2900716804098735,23.918075620018634
7.712703466859457,22.921709223991662
0.7404465173409036,7.315623687674266
3.5846572854427263,14.54778816020418
1.1586905952512971,6.468023652075507
8.631034258755935,30.30913466917935
6.232981268275579,21.530119012512525
3.308980248526492,10.889843626910933
0.6355835028602363,7.90206597441825
3.109823217156622,10.825194702436914
3.2518332202674705,14.70375225815358
7.29606178338064,25.557345616466407
6.3755747135521315,19.297572147176908
8.872127425763265,29.10707082289681
4.722149251619493,17.63093498292173
1.195942459383017,9.633976468446523
7.13244787222995,26.624705645882766
7.607850486168974,23.528849983416695
5.612771975694963,17.52445761052243
7.70967179954561,22.49515063961298
4.937955963643907,15.71326933917889
5.227328293819941,17.914117315721644
4.275410183585496,16.37082940859703
0.2541912674409519,6.188859767262418
1.0789142699330445,9.351652172904659
